


# Centrality indices at time 75
# Label Closeness Stress Betweenness
1 0.0000661506912747 96898 14180.4466051744100000
2 0.0000637267397400 17317 3282.4477807378560000
3 0.0000707764172978 3401341 177342.2840038083000000
4 0.0000621233770268 76141 11007.0079532102050000
5 0.0000456892219126 770688 23568.2454794060300000
6 0.0000437158469945 273494 11331.5349888518690000
7 0.0000478285823608 428903 14687.0671841474600000
8 0.0000478285823608 428903 14687.0671841474600000
9 0.0000437234926326 468474 10726.6760375268550000
10 0.0000397345730520 0 0.0000000000000000
11 0.0000413770274743 31585 1079.9749084249083000
12 0.0000396793905246 0 0.0000000000000000
13 0.0000413171920836 59818 6934.9999999999990000
14 0.0000525651808242 0 0.0000000000000000
15 0.0000554785020804 67015 19102.1777771529800000
16 0.0000472567459005 5061 800.6351607946385000
17 0.0000482392667631 67629 13030.5907967860370000
18 0.0000467880035559 3952 930.5419526139342000
19 0.0000552852720035 0 0.0000000000000000
20 0.0000585171747908 6228 1998.0000000000000000
21 0.0000552852720035 0 0.0000000000000000
22 0.0000621504039776 49112 9935.9370823989740000
23 0.0000585411544316 13 4.2333333333333330
24 0.0000585171747908 6222 999.8333333333333000
25 0.0000585377275654 24414 3591.6882686396620000
26 0.0000662427133015 416852 85037.8250734995100000
27 0.0000586820022299 35 17.2178571428571400
28 0.0000621658585105 22276 2628.5436555403620000
29 0.0000565035597243 1182 367.6162670662671400
30 0.0000596374045802 155971 21080.1642193378000000
31 0.0000589379383509 3924 618.5127550242004000
32 0.0000460256823307 0 0.0000000000000000
33 0.0000472076665250 51249 8727.6041336501570000
34 0.0000460214459938 0 0.0000000000000000
35 0.0000503397936068 71871 14771.7611886539450000
36 0.0000450856627592 0 0.0000000000000000
37 0.0000450815976918 0 0.0000000000000000
38 0.0000492538048564 44173 7818.4268503748730000
39 0.0000465137913391 11888 2742.3115850018567000
40 0.0000521485189821 10599 1922.3419650762671000
41 0.0000545018530630 75806 16226.1753422576620000
42 0.0000514138817481 3044 1442.9828671328669000
43 0.0000575638959245 78541 17127.2134374957530000
44 0.0000517143300409 46949 8744.1162443142730000
45 0.0000609979260705 176536 43418.1339845743640000
46 0.0000467573759761 29807 4630.3083537377730000
47 0.0000490436488475 42222 7278.3697965837090000
48 0.0000446747676912 25527 3633.3083537377650000
49 0.0000571167466301 0 0.0000000000000000
50 0.0000605656834837 69079 5936.9999999999990000
51 0.0000525182500919 0 0.0000000000000000
52 0.0000554262276909 190259 16363.6874071686580000
53 0.0000547765118317 68406 3537.6554980537194000
54 0.0000521186219836 57054 2671.1108581305193000
55 0.0000579407845182 313910 23564.7767073025240000
56 0.0000519642485970 1884 321.9105699855699600
57 0.0000537807895020 7256 1750.1059655257030000
58 0.0000514827018122 818 371.1520562770562600
59 0.0000584829522194 16263 1768.3066269601288000
60 0.0000584829522194 7732 769.3066269601302000
61 0.0000611321677467 28932 3368.3040775702900000
62 0.0000552547242789 0 0.0000000000000000
63 0.0000445513677270 15163 2306.6916462622326000
64 0.0000466135272456 17878 3299.6916462622303000
65 0.0000427825789339 4 4.0000000000000000
66 0.0000588235294118 0 0.0000000000000000
67 0.0000624882834469 197213 44793.6616116336150000
68 0.0000469439489250 0 0.0000000000000000
69 0.0000587820362097 0 0.0000000000000000
70 0.0000591961167347 30486 7597.9998237997760000
71 0.0000624336642318 87938 23815.3787706192670000
72 0.0000519183842999 2515 684.7542568542569000
73 0.0000539083557951 3710 945.5696803196830000
74 0.0000524603924037 5776 1229.7674048173958000
75 0.0000533874325984 294 140.9996031746032000
76 0.0000542387590172 968 391.5280691376039000
77 0.0000552822157112 19227 3974.2359863034160000
78 0.0000595273528186 0 0.0000000000000000
79 0.0000632911392405 8481 2872.4720418470390000
80 0.0000675538742147 353521 107696.0730872743000000
81 0.0000597121872574 2992 948.0844960594958000
82 0.0000640779187492 283905 85453.0764594491000000
83 0.0000721604849185 3661593 907148.7721522935000000
84 0.0000636496722042 52737 17298.5985106375900000
85 0.0000633312222926 0 0.0000000000000000
86 0.0000602228244505 0 0.0000000000000000
87 0.0000602228244505 0 0.0000000000000000
88 0.0000602228244505 0 0.0000000000000000
89 0.0000613873542050 121516 38948.4160459147000000
90 0.0000603318250377 201134 57405.1089386015800000
91 0.0000571657234322 844 376.4517399267408600
92 0.0000578904712284 1900 432.8672438672435300
93 0.0000558004575638 138510 27986.5143720550150000
94 0.0000589518363497 137345 27851.2954970944670000
95 0.0000528569163275 0 0.0000000000000000
96 0.0000528848696388 79157 16518.5453156380460000
97 0.0000548275673008 48052 8187.5825277167900000
98 0.0000571363272769 2976 694.7874654721186000
99 0.0000563031360847 55716 6339.2042840888230000
100 0.0000546477949615 86334 13012.4976409937630000
101 0.0000578402452426 0 0.0000000000000000
102 0.0000578469370047 0 0.0000000000000000
103 0.0000588997526210 28634 11965.0531394345200000
104 0.0000614703712810 198669 63015.8576334239300000
105 0.0000620732464308 283690 60399.5015200856700000
106 0.0000563666084212 22188 2969.1734778748710000
107 0.0000559033989267 20686 4200.2402236652250000
108 0.0000555277916597 671 171.7628427128427400
109 0.0000603245460578 0 0.0000000000000000
110 0.0000641930928232 550958 42192.2887883292900000
111 0.0000515410782394 68276 13313.7031299170120000
112 0.0000504235578862 296 87.3748668955565800
113 0.0000512268838687 11370 3544.4705949279487000
114 0.0000509268690161 4769 1071.4792477130713000
115 0.0000526066600032 15565 4092.7311112231220000
116 0.0000512636489465 539 130.4553600767997600
117 0.0000485177817670 14781 3263.7353832601543000
118 0.0000509035377959 17852 4221.9026992774780000
119 0.0000525707076017 617 149.2801587301589200
120 0.0000533674885260 13086 1877.1928571428573000
121 0.0000536049316537 10880 3030.8459143797350000
122 0.0000535876962649 0 0.0000000000000000
123 0.0000535876962649 0 0.0000000000000000
124 0.0000509009467576 0 0.0000000000000000
125 0.0000566155239767 39841 13847.8119670502980000
126 0.0000592452159488 15067 4498.4550284495910000
127 0.0000609310260785 364774 29058.0976095433730000
128 0.0000529464711177 1548 517.5679396626749000
129 0.0000540686672074 2337 859.7857218804631000
130 0.0000569605832764 33993 11526.6365016407500000
131 0.0000621310966139 6212 995.3238095238096000
132 0.0000552852720035 0 0.0000000000000000
133 0.0000638855171533 0 0.0000000000000000
134 0.0000682407533779 1111854 291422.2666803382000000
135 0.0000638855171533 0 0.0000000000000000
136 0.0000638936809150 0 0.0000000000000000
137 0.0000673083395033 0 0.0000000000000000
138 0.0000680966973102 0 0.0000000000000000
139 0.0000730673681134 3137702 733424.6566821076000000
140 0.0000639100146993 40718 10069.2819463216070000
141 0.0000654878847413 1097446 292943.4149389465000000
142 0.0000686436024163 802438 205123.3910146886200000
143 0.0000675219446320 673003 153338.9298564009400000
144 0.0000711085828059 1405092 376706.7022700751500000
145 0.0000746993351759 3952749 868054.0911327839000000
146 0.0000476145129035 100 56.2777777777777800
147 0.0000499775101204 6822 1049.9444444444443000
148 0.0000475285171103 4718 1004.8333333333333000
149 0.0000565355042967 34884 5727.1103929775170000
150 0.0000538329026701 30927 5019.7972616644050000
151 0.0000597835834280 53837 9583.4989301109440000
152 0.0000564620857094 9720 1929.6940926889260000
153 0.0000534444978889 23090 2164.4035052891513000
154 0.0000588166098106 0 0.0000000000000000
155 0.0000526011256641 27221 3694.7408588401204000
156 0.0000555000555001 35600 5377.7145568484060000
157 0.0000499750124938 0 0.0000000000000000
158 0.0000500125031258 255 92.7349206349206600
159 0.0000585411544316 188654 37539.5047703157500000
160 0.0000570515746235 51144 9590.4722968074730000
161 0.0000535963125737 20951 5205.8193659441510000
162 0.0000565930956423 24051 6194.3193659441400000
163 0.0000599592277251 83254 22521.5505175764120000
164 0.0000566732785492 33781 8055.3398006968220000
165 0.0000582546895025 128 63.4090909090909000
166 0.0000590144585423 456 260.2795180522801400
167 0.0000479570305007 6347 1753.1939560439562000
168 0.0000550660792952 0 0.0000000000000000
169 0.0000604777744179 13794 2236.1618008453543000
170 0.0000592346878332 6214 2117.0139633070767000
171 0.0000525651808242 2851 999.0000000000000000
172 0.0000499425660490 0 0.0000000000000000
173 0.0000525651808242 0 0.0000000000000000
174 0.0000563666084212 70619 16034.7874211038000000
175 0.0000526066600032 15565 4503.6564783396660000
176 0.0000512689054089 14727 2165.1051105804095000
177 0.0000584316933505 30776 6413.0245672181545000
178 0.0000562841222491 0 0.0000000000000000
179 0.0000631791761435 384989 62426.8220700217200000
180 0.0000671005837751 1060496 243942.1082928959500000
181 0.0000487804878049 25 9.9333333333333320
182 0.0000511535116886 2751 938.5837301587301000
183 0.0000490893917824 293 91.9670634920634300
184 0.0000591505974210 7721 1852.7174925633747000
185 0.0000588235294118 11692 3570.8503219003230000
186 0.0000604193100115 13177 2145.2979096100950000
187 0.0000637551801084 19598 2778.3487218413406000
188 0.0000529464711177 14958 2997.0000000000000000
189 0.0000587682181476 0 0.0000000000000000
190 0.0000540073449989 43954 11619.7277864140630000
191 0.0000513901022663 23392 5349.0916462622530000
192 0.0000570157933748 139744 36838.6325882326500000
193 0.0000512952038984 382 109.8998168498168700
194 0.0000645536117746 214023 65910.8219018807700000
195 0.0000606685676151 24482 8755.3026315188070000
196 0.0000587751263665 19267 4351.8822872320580000
197 0.0000703383273546 208174 30716.6638736770660000
198 0.0000706314451194 1396327 321205.6425859293700000
199 0.0000758898079988 4092358 753624.9809717917000000
200 0.0000539025442001 19637 6411.1093532003215000
201 0.0000504235578862 219 64.7574065780962400
202 0.0000635485510930 617975 171699.8927277276000000
203 0.0000604339155134 556585 161125.5178577671000000
204 0.0000585000585001 0 0.0000000000000000
205 0.0000621310966139 3116 999.0000000000000000
206 0.0000657202944269 0 0.0000000000000000
207 0.0000657202944269 0 0.0000000000000000
208 0.0000712504453153 830534 90625.1811203032100000
209 0.0000529352601768 0 0.0000000000000000
210 0.0000558909009613 3097 999.0000000000000000
211 0.0000542917639394 103855 21490.9895252227180000
212 0.0000540862134242 186 46.9130952380952400
213 0.0000628851716765 0 0.0000000000000000
214 0.0000628851716765 0 0.0000000000000000
215 0.0000628851716765 0 0.0000000000000000
216 0.0000628851716765 0 0.0000000000000000
217 0.0000675675675676 465404 67570.4047636608000000
218 0.0000547705115566 0 0.0000000000000000
219 0.0000574349549136 0 0.0000000000000000
220 0.0000527231507355 2366 623.1503219003220000
221 0.0000555740802490 8575 2584.6836552336563000
222 0.0000539432516992 3216 1049.2414862914864000
223 0.0000498454790151 9339 1955.3888888888887000
224 0.0000498479637107 18 10.8333333333333320
225 0.0000524521374246 42212 8831.2222222222230000
226 0.0000640450877418 163595 34650.5331034094600000
