


# Centrality indices at time 9000
# Label Closeness Stress Betweenness
1 2.8459016393442624 343 81.1053801753801800
2 3.2524590163934430 4083 624.5460759890518000
3 3.1169398907103827 152 61.2144877344877400
4 3.4557377049180330 28 6.2049206349206360
5 4.4721311475409830 0 0.0000000000000000
6 4.5398907103825135 45 7.8402116402116420
7 4.2688524590163930 285 56.2125572331914000
8 3.1169398907103827 1988 524.9855755987463000
9 3.1846994535519126 231 39.8453348999690460
10 4.4043715846994540 1384 175.6019184519184600
11 3.1169398907103827 248 78.8541587301587300
12 4.4721311475409830 0 0.0000000000000000
13 3.8622950819672130 0 0.0000000000000000
14 4.0655737704918030 2806 481.2819948326290400
15 2.5748633879781420 1330 373.4531237236115000
16 3.2524590163934430 516 115.4742710947589000
17 3.1846994535519126 62 12.1342857142857150
18 3.8622950819672130 1835 286.7866086957306500
19 3.1846994535519126 276 73.2910946776800500
20 3.5912568306010930 314 61.6875270655270850
21 2.6426229508196720 1930 401.4456567822422000
22 3.3879781420765030 82 10.6739926739926730
23 4.8786885245901640 0 0.0000000000000000
24 3.5912568306010930 409 65.3610759249783800
25 3.2524590163934430 99 11.4681533281533300
26 4.6076502732240440 28 2.7227513227513230
27 4.2688524590163930 49 7.1578835978835990
28 3.7945355191256830 272 55.9205490931832400
29 3.0491803278688527 1508 236.0542614675297800
30 2.9814207650273223 661 297.5460680060680000
31 3.3879781420765030 723 150.0429271469271800
32 4.8786885245901640 0 0.0000000000000000
33 4.8109289617486330 1888 301.7333333333333500
34 2.8459016393442624 677 157.3355007955008200
35 2.9814207650273223 971 299.5898290598290000
36 3.9978142076502734 0 0.0000000000000000
37 2.7781420765027325 4030 778.1445454401064000
38 2.7781420765027325 2405 486.3150757029782000
39 2.7781420765027325 491 170.8592063492063700
40 3.3202185792349730 1339 298.7217237035773700
41 2.7103825136612020 2223 592.1709109679841000
42 3.7945355191256830 1178 111.5411483782703400
43 3.1169398907103827 715 167.5662578162578300
44 2.8459016393442624 1686 525.6987616087616000
45 2.9136612021857924 322 105.4562145262145200
46 3.3202185792349730 467 70.1780487985366100
47 3.5912568306010930 62 29.3004884004884000
48 3.1169398907103827 690 148.5578749398749500
49 4.8109289617486330 0 0.0000000000000000
50 3.6590163934426227 20 9.9200000000000000
51 3.1169398907103827 343 68.3490527990528000
52 3.4557377049180330 653 168.7868139087651400
53 2.8459016393442624 186 50.0313756613756600
54 3.5912568306010930 20 5.4422222222222230
55 3.4557377049180330 2194 435.3743178068544400
56 4.1333333333333340 12 1.5500000000000003
57 5.1497267759562840 4 1.0333333333333334
58 3.7945355191256830 1690 362.0269689894568000
