


# Centrality indices at time 96500
# Label Closeness Stress Betweenness
1 15.3095661369267010 205171 32002.5593342899960000
2 15.8758499002960890 136307 20968.1398547321600000
3 14.3223016496465030 13534529 874860.8139918082000000
4 16.3028019819928680 85919 14501.8034858944540000
5 22.4533005015408770 2556556 95184.0032025518400000
6 23.4485267992023700 478495 24931.6120121950000000
7 21.4650407879630160 1310559 49953.5210042610000000
8 21.4650407879630160 1310559 49953.5210042610000000
9 23.4355888573327680 1956827 62733.9871248706800000
10 25.7116714000845940 0 0.0000000000000000
11 24.7114689709348000 133338 5257.2433295063130000
12 25.3026333917457220 0 0.0000000000000000
13 24.3024309625959240 80068 9872.1671641791040000
14 19.3680989787902580 0 0.0000000000000000
15 18.3678965496404630 401219 133161.1533044751300000
16 21.4501123934980950 14434 2213.1592189996700000
17 20.9873321650855050 168947 32369.2912383918260000
18 21.7158378149737100 9105 2709.5522649090085000
19 18.2892736721252050 0 0.0000000000000000
20 17.2910616955707300 104724 34154.3552238806000000
21 18.2912641247205270 0 0.0000000000000000
22 16.2928497190162530 348249 78561.7377849047500000
23 17.2840951114870980 68 29.4985074626865600
24 17.2930521481660500 29198 4946.7358208955220000
25 17.2801142062964530 157364 22982.9447721315150000
26 15.2996138739500860 2478253 592792.8404440999000000
27 17.2363242491993500 201 98.5332089552238800
28 16.2878735875279470 53751 6182.1025890880370000
29 17.9071067738231900 9552 2566.4830183995127000
30 16.9954794851652660 817497 127472.7871630750500000
31 17.1596918242794130 22212 3927.6433105131600000
32 21.9875345942353030 0 0.0000000000000000
33 21.4968880294881860 233854 40221.3401925327300000
34 21.9875345942353030 0 0.0000000000000000
35 20.0856571394041900 397920 94105.6295069472800000
36 22.4970904586379850 0 0.0000000000000000
37 22.4951000060426600 0 0.0000000000000000
38 20.6310411505226870 139144 25757.6549382897100000
39 21.8720883437065650 35083 7842.1877561406650000
40 19.5034497552722200 51435 9136.3575206050430000
41 18.6684548915342320 228662 47881.1577113291640000
42 19.8119699075472830 3180 1455.4357380679019000
43 17.6991044776119400 241553 52358.7267944850800000
44 19.6567146051120930 152094 30304.8796601349130000
45 16.7227874796060160 477153 117749.7557203846000000
46 21.7257900779503250 39999 8021.5434759270990000
47 20.7255876488005300 88952 19482.0256950610670000
48 22.7259925071001230 20004 3080.5434759270590000
49 17.6324243156686200 0 0.0000000000000000
50 16.6342123391141430 334586 29218.2716417910400000
51 19.2218007130340180 0 0.0000000000000000
52 18.2215982838842230 419793 55500.8424276933660000
53 18.4096960541422450 94926 6707.7860303011850000
54 19.3481944528370280 43805 2371.2375824175965000
55 17.4114840775877700 768219 81495.4613921915900000
