


# Centrality indices at time 45500
# Label Closeness Stress Betweenness
1 15.0541416708531560 185810 30335.5356377777600000
2 15.6272503620083350 76982 16336.8849817924400000
3 14.0648903631904000 15646704 912898.3736977597000000
4 16.0506937261739400 95051 14431.1934697601880000
5 21.7963821330417570 4612441 166637.8829190268000000
6 22.7819830668754970 2422730 100784.3033051333300000
7 20.8290330683530800 2338733 85269.4943792214300000
8 20.8217323206950550 2338733 85269.4943792214300000
9 22.7783326930464830 2065698 58153.9810976634400000
10 25.0634667100091600 0 0.0000000000000000
11 24.0632642808593600 136707 5475.7168404588110000
12 25.2277335323147830 0 0.0000000000000000
13 24.2275311031649850 88252 9882.0000000000000000
14 19.1097069948875560 0 0.0000000000000000
15 18.1095045657377600 236212 68905.2785101663800000
16 21.3072320399539000 14642 1965.4631172382008000
17 20.9129916664204000 106375 21457.7628122950450000
18 21.4861003575755770 9178 2747.7881172382035000
19 18.1569594255149380 0 0.0000000000000000
20 17.1567569963651400 28816 9882.0000000000000000
21 18.1569594255149380 0 0.0000000000000000
22 16.1565545672153400 643808 112303.1919392812900000
23 17.1421555010490860 90 20.4372262773722650
24 17.1494562487071100 581595 93993.2080291970800000
25 17.1239036319040140 254028 36629.1086724568740000
26 15.1709536333816000 2713853 536827.1338745517000000
27 17.1129525104169740 504 201.7532064650677600
28 16.1529041933863270 53341 6022.1187013716150000
29 17.8101739117586180 8601 2371.0599294865720000
30 16.8720278377020600 1075983 170537.7398138422300000
31 17.0545465291527520 21693 3593.6331781292440000
32 21.9131940955701980 0 0.0000000000000000
33 21.3692883950471360 86485 14984.5871998444140000
34 21.9131940955701980 0 0.0000000000000000
35 20.0223004521410180 156326 35628.7044519193660000
36 22.3694908241969300 0 0.0000000000000000
37 22.3694908241969300 0 0.0000000000000000
38 20.4895483022547930 67280 14208.6273590463150000
39 21.6576679275392300 15237 3698.0476280859702000
40 19.2995264339962770 9503 2013.2385297184564000
41 18.5073953131002680 114057 29252.3794575863980000
42 19.5221992375661200 3534 1762.7322340980186000
43 17.5254447530955380 126825 33881.8405629044140000
44 19.5075977422500660 80174 18868.3149502871900000
45 16.5361934454327830 550037 148040.1644736357300000
46 21.4934011052336050 41529 7938.7460896767610000
47 20.4931986760838070 92201 19595.6621266229850000
48 22.4936035343834040 20719 2997.7460896767443000
49 17.6714597062560940 0 0.0000000000000000
50 16.6712572771062960 54639 4941.0000000000000000
51 19.2666730695351520 0 0.0000000000000000
52 18.2664706403853540 1448181 107033.3405038930400000
53 18.4562900794940750 99288 6496.2761694320940000
54 19.4090376488666900 44739 2137.4004040667310000
55 17.4560876503442760 1804096 126124.7303914555000000
56 19.3506316676024700 9304 1528.0148482520170000
57 18.7118162475250430 35542 8692.8782386025360000
58 19.4929962469340100 4057 1914.2183154053016000
59 17.1531066225361250 53918 6567.8873761378250000
60 17.1531066225361250 14823 1626.8873761378218000
61 16.3719266231271600 99703 14006.6456534547650000
62 18.1533090516859230 0 0.0000000000000000
63 22.5520095156476260 12208 1943.2539103232510000
64 21.5518070864978280 25678 6884.2539103232450000
65 23.4901555897041840 0 0.0000000000000000
66 17.0910502674428920 0 0.0000000000000000
67 16.0908478382930940 616020 150465.7236208112700000
68 21.4897507314045900 0 0.0000000000000000
69 16.9997909217175440 0 0.0000000000000000
70 16.8939300806761420 242920 82530.4085165369500000
71 16.0105396140547900 918827 270673.1979526451300000
72 19.2995264339962770 66036 18178.6336939520330000
73 18.5840531635095600 76351 20770.8983446298150000
74 19.1170077425455850 23442 4801.0307612095880000
75 18.7738726026182800 2163 1353.3651459854018000
76 18.4781923224681570 5463 2682.6552706417650000
77 18.1496586778569100 489736 86159.9901224687300000
78 16.8209226040958660 0 0.0000000000000000
79 15.8207201749460680 40537 14286.9092283628830000
80 14.8205177457962700 1522909 545196.6089846921000000
81 16.7734677443186870 14426 4740.0196298227310000
82 15.6601037264694580 1057536 370257.7450050697000000
83 13.8860220455687200 17142961 4500940.0593508060000000
84 15.7075585862466400 425124 168418.3726605397000000
85 15.7951675581429710 0 0.0000000000000000
86 16.6603061556192530 0 0.0000000000000000
87 16.6603061556192530 0 0.0000000000000000
88 16.6603061556192530 0 0.0000000000000000
89 16.3609755016401160 414917 166835.4545232217400000
90 16.6274527911581270 774961 257035.0161371688000000
91 17.5363958745825800 3913 1869.0401590198120000
92 17.3137230710127350 9521 2088.0533759124082000
93 18.0547489583025500 350847 80212.4348322285800000
94 17.0691480244688100 354237 81254.5422933172200000
95 19.0476506397943200 0 0.0000000000000000
96 19.0549513874523500 190697 44734.6909482696650000
97 18.3504292384526730 96854 17748.8060426137670000
98 17.5802003605307460 11468 3006.1009411783857000
99 17.8649295191938300 73772 9099.8610531804220000
100 18.3796322290847840 93464 15306.3860290257230000
101 17.3611779307899140 0 0.0000000000000000
102 17.3611779307899140 0 0.0000000000000000
103 17.0654976506397950 110883 49880.5990390538200000
104 16.3536747539820900 821396 295323.0282331735000000
105 16.2040094269925200 1463058 303636.3579252027000000
106 17.7590686781524240 244092 33908.5102626550000000
107 17.8795310145098870 96313 21139.8203336809240000
108 17.9890422293803030 3227 886.4432221063610000
109 16.7296632583705200 0 0.0000000000000000
110 15.7294608292207220 2386232 175630.0818516553600000
111 19.4929962469340100 116906 25540.4905937762400000
112 19.8762854989804650 3859 1305.7498435870698000
113 19.5477518543692170 24686 7752.8756597417210000
114 19.7010675551877980 14678 3718.3388646025496000
115 19.0951054995715000 14101 4007.8447691906640000
116 19.7229697981618840 2380 582.1242346346561000
117 20.7706270870888600 28221 6363.5475509411260000
118 19.7777254055970900 42647 11172.5642871246800000
119 19.1024062472295280 59039 13987.1213347735630000
120 18.8505304530275700 9882 1502.7372262773724000
121 18.7227673690120860 41168 12547.8217113178780000
122 18.7337184904991250 0 0.0000000000000000
123 18.7337184904991250 0 0.0000000000000000
124 19.7156690505038550 0 0.0000000000000000
125 17.7371664351783400 577916 193588.9979013591400000
126 16.9924901740595150 103238 22812.1377098842530000
127 16.5726971837229200 2047142 149194.8749665836200000
128 18.9563912940689720 8727 2972.1692819042270000
129 18.5475494252194200 12334 4815.9706114141345000
130 17.5984522296758140 155641 50101.4409237659700000
131 16.1638553148733700 304592 49180.5964285714360000
132 18.1423579301988840 0 0.0000000000000000
133 15.6820059694435430 0 0.0000000000000000
134 14.6818035402937440 5272389 1420511.6696868640000000
135 15.6820059694435430 0 0.0000000000000000
136 15.6820059694435430 0 0.0000000000000000
137 14.8862244747185190 0 0.0000000000000000
138 14.7584613907030350 0 0.0000000000000000
139 13.7582589615532370 14412410 3545711.6290406506000000
140 15.6820059694435430 78460 20818.9798808855300000
141 15.2841152220810290 5404606 1494979.0839958752000000
142 14.5978449422264230 3903930 996499.7204071418000000
143 14.8278184934542980 3704686 919626.7796873464000000
144 14.0831422323354690 6228797 1850882.9753953690000000
145 13.4844809243771970 18913120 4336154.2146549625000000
146 21.0736081148970100 829 447.8156934306569500
147 20.0807064334052400 31593 5352.7500000000000000
148 21.1247133485032030 21819 5043.1861313868610000
149 17.8539783977067900 52223 10361.9607719112460000
150 18.7702222287892650 32152 6122.0013492171410000
151 16.8829789591891030 140818 29782.2897223403340000
152 17.8722302668518580 45749 9817.2369796262200000
153 18.9563912940689720 103724 9258.7429074403030000
154 17.0910502674428920 0 0.0000000000000000
155 19.0878047519134740 124228 18109.4846625090720000
156 18.0985534442507150 762879 114042.6763595892600000
157 20.0843568072342540 0 0.0000000000000000
158 20.0880071810632700 919 565.0291970802919000
159 17.1786592393392220 1266374 242014.7299360309600000
160 17.5838507343597600 305133 43633.6966821500400000
161 18.7775229764472940 57110 16104.5478637670100000
162 17.7773205472974960 71572 21045.5478637669840000
163 16.7771181181477000 202707 61108.6948028978150000
164 17.7554183043234100 58264 13679.0362073145840000
165 17.3027719495256950 721 256.8314532183145500
166 17.0472457814947230 2254 1415.1569200872123000
167 21.0079013859747620 29718 8352.6643248175190000
168 18.3686811075977400 0 0.0000000000000000
169 16.6566557817902400 84357 17000.3755662221000000
170 16.9559864357693800 40682 14686.7087540625960000
171 19.1097069948875560 13145 4941.0000000000000000
172 20.1099094240373500 0 0.0000000000000000
173 19.1097069948875560 0 0.0000000000000000
174 17.8576287715358000 598113 165957.4036130887700000
175 19.0951054995715000 13957 4293.3989702815425000
176 19.7850261532551170 59129 6963.7860347509450000
177 17.1640577440231680 542554 104109.8730159061800000
178 17.8722302668518580 0 0.0000000000000000
179 15.9484832589615520 2313956 371349.8609094071400000
180 15.0212883063920320 4893086 1205153.3075482254000000
181 20.5406535358609870 72 42.0766423357664200
182 19.5806052188303430 13145 4664.1958029197080000
183 20.4128904518455020 2200 779.0189781021897000
184 17.0143924170336000 36011 6406.1514731542575000
185 17.0837495197848630 63926 20566.0934256437030000
186 16.6858587724223530 61798 7781.5319976748190000
187 15.8426224179201500 93626 11666.2026587012080000
188 18.8797334436596800 68975 14823.0000000000000000
189 17.0107420432045870 0 0.0000000000000000
190 18.5950042849965980 77775 25758.9554874869350000
191 19.5514022281982300 52691 16780.6801876955430000
192 17.5984522296758140 277074 85103.9404937956300000
193 19.5660037235142900 11757 3620.4556258522500000
194 15.5396413901120010 1034039 356126.1350561486300000
195 16.5252423239457400 44811 16651.1123125050180000
196 17.0034412955465600 296405 67084.3540894162900000
197 14.3021646620763030 1014221 175269.4087813687500000
