


# Centrality indices at time 28
# Label Closeness Stress Betweenness
1 0.0003362474781439 95014 9986.4541934749100000
2 0.0003140703517588 72466 9062.0419376888530000
3 0.0003521126760563 130626 12288.6344782243340000
4 0.0003144654088050 59106 5969.3495342137210000
5 0.0003030303030303 14224 1650.7268207041088000
6 0.0003170577045022 37906 3817.4321303717610000
7 0.0003234152652005 114676 14570.6409974219770000
8 0.0002787068004459 5853 741.9147982958227000
9 0.0003232062055591 42883 3985.1123481517020000
10 0.0003153579312520 107622 11838.3437170518830000
11 0.0003231017770598 40361 4704.5394494302970000
12 0.0002976190476190 30492 3329.8921075625703000
13 0.0003331112591606 128237 17102.6049082164430000
14 0.0003093102381689 119855 15081.1738948513300000
15 0.0003188775510204 49533 5462.3933510621540000
16 0.0003331112591606 207023 21090.8671900508900000
17 0.0002679528403001 8172 950.6082707415460000
18 0.0003126954346467 28502 3151.6936606367350000
19 0.0003279763857002 78348 8185.2547619814990000
20 0.0003172588832487 30352 3251.6481894843623000
21 0.0003435245620062 202428 23474.7458534598080000
22 0.0003003003003003 11192 943.5671522502695000
23 0.0003660322108346 317720 38007.4926195967900000
24 0.0003222687721560 169266 20246.4480697701330000
25 0.0003218538783392 65631 8901.0070328469250000
26 0.0002622606871230 0 0.0000000000000000
27 0.0003077870113881 45576 5252.7722270756680000
28 0.0003015681544029 14946 1781.7996683381834000
29 0.0002926543751829 14672 2067.5049234649830000
30 0.0003052503052503 89841 10084.9739089923200000
31 0.0003289473684211 44065 4689.5366127180730000
32 0.0002604845011722 1827 291.6857637261451000
33 0.0002808199943836 3428 266.6689326333193400
34 0.0003051571559353 43706 4804.0274259727500000
35 0.0002367424242424 0 0.0000000000000000
36 0.0002367424242424 0 0.0000000000000000
37 0.0002367424242424 0 0.0000000000000000
38 0.0003216468317787 92074 11700.7200647221580000
39 0.0003498950314906 88495 8559.6112811768130000
40 0.0003389830508475 93028 9473.8140117954320000
41 0.0003599712023038 267806 31492.1654907937550000
42 0.0003632401017072 281665 30209.1123072948000000
43 0.0003026634382567 5774 496.5591695641540000
44 0.0003183699458771 40303 4763.9862177207715000
45 0.0003399048266485 116462 13597.0205867281310000
46 0.0003455425017277 161466 17317.1292349453540000
47 0.0002923976608187 4112 479.1817507860622500
48 0.0003052503052503 8358 822.3717373745473000
49 0.0003369272237197 148969 15857.0099633189100000
50 0.0003401360544218 52628 4374.2857273507170000
51 0.0003285151116951 82383 9871.5324767787550000
52 0.0003585514521334 225795 27049.2622970084270000
53 0.0002739726027397 486 22.1873933380877380
54 0.0003516174402250 138666 15138.2319858368800000
55 0.0003113325031133 21163 2215.4689536238090000
56 0.0003328894806924 98876 9426.8971117696240000
57 0.0003141690229343 79643 9708.2655885285460000
58 0.0003320053120850 178981 23534.9732935552700000
59 0.0003059975520196 56211 7772.5833004661880000
60 0.0002545824847251 495 48.0129817569788500
61 0.0002741228070175 21585 2947.5380925594020000
62 0.0003286230693395 80339 8772.5855528928880000
63 0.0002763194252556 7480 806.8184280757785000
64 0.0003012048192771 28452 2509.3770387331160000
65 0.0002807411566536 58848 7577.1291730658450000
66 0.0003035822707954 9661 1202.1417465812480000
67 0.0002853067047076 47958 6325.3060121440500000
68 0.0002906976744186 15522 1520.7893319417092000
69 0.0003209242618742 131667 19601.7636613322140000
70 0.0003175611305176 85890 10270.5224241109240000
71 0.0003074085459576 27064 3308.0099201231465000
72 0.0003292723081989 154201 21865.0020214558030000
73 0.0003145643284052 61579 8458.3768057143370000
74 0.0003325573661457 85852 10683.0299825126460000
75 0.0002866150759530 35631 4639.4539890425530000
76 0.0003590664272890 291012 35169.0853298261650000
77 0.0002924831822170 7644 808.2673710683072000
78 0.0002937720329025 28595 3681.1326921111780000
79 0.0002952465308533 16869 1897.3081835114904000
80 0.0003300330033003 105975 13251.7231547965020000
81 0.0003410641200546 103905 11562.8461031262230000
82 0.0003250975292588 84756 10837.9252286305250000
83 0.0002760905577029 2636 205.1145986497287200
84 0.0003118178983474 19095 1381.8140259824597000
85 0.0002956830277942 32318 3367.1879584377440000
86 0.0003050640634533 16918 1741.2883178951490000
87 0.0002982403817477 4536 458.4686894356560000
88 0.0002824858757062 13682 1707.4392985252270000
89 0.0002730748225014 5079 638.6112848572775000
90 0.0003015681544029 79668 10624.8894380150100000
91 0.0003007518796992 43671 6096.6781055741390000
92 0.0002871912693854 53274 7835.7541184954560000
93 0.0002794076557698 52271 6173.1465729927820000
