


# Centrality indices at time 7500
# Label Closeness Stress Betweenness
1 2.8190018478296106 77168 7801.2513522011530000
2 2.9475556780237953 113694 16667.1945145639700000
3 2.6996304340778683 101689 8737.9781638423770000
4 3.0761095082179790 45954 4373.3065967740720000
5 3.1679336726423966 7244 743.6602148694334000
6 3.0026501766784452 36463 3891.0036141550710000
7 2.9200084286964696 94433 12176.4010308476650000
8 3.4342237494732064 3523 393.9385473954712000
9 2.9291908451389110 33771 2846.4141533343536000
10 3.0210150095633286 73863 7913.4282040183630000
11 2.8832787629267025 50267 6254.0640855534320000
12 3.1679336726423966 50402 5525.9458974166390000
13 2.8190018478296106 113144 15525.6681652815060000
14 3.0944743411028623 83343 10506.2709859315300000
15 2.9934677602360040 49353 5390.4412036476490000
16 2.7914545985022854 205675 23939.0429991441850000
17 3.5627775796673906 8762 1083.3463082381052000
18 3.0301974260057705 23647 2498.6174832805310000
19 2.8557315135993777 100140 11943.7859871965400000
20 2.9291908451389110 59903 7951.2993992861300000
21 2.7822721820598440 174045 19224.6334957442230000
22 3.1036567575453042 6922 535.4907389910552000
23 2.5251645216714750 385396 51461.0888442247160000
24 2.9659205109086786 172486 21888.7689538991400000
25 2.9842853437935620 45247 5399.7987016799930000
26 3.6546017440918077 0 0.0000000000000000
27 3.0393798424482124 50049 5680.8428846346490000
28 3.0761095082179790 41640 5839.3796101990990000
29 3.2597578370668137 12421 1777.5260548418990000
30 3.1128391739877457 51317 6276.5396553978080000
31 2.8649139300418190 56088 6291.1445680998200000
32 3.6362369112069244 1663 378.7304182760324000
33 3.3515820014912310 2359 195.0548130682305200
34 3.0852919246604210 34831 3586.1326376273064000
35 3.9300742373650600 0 0.0000000000000000
36 3.9484390702499432 0 0.0000000000000000
37 3.9484390702499432 0 0.0000000000000000
38 2.8373666807144940 85141 12349.5150585664470000
39 2.6720831847505430 91190 9235.4025117516360000
40 2.8373666807144940 95858 9879.4684331415880000
41 2.5527117709988003 287355 34453.3738461490600000
42 2.5435293545563584 329723 37489.7369074668750000
43 3.1312040068726290 5311 438.7229067162491600
44 2.9200084286964696 54373 6866.3159453294040000
45 2.7822721820598440 110451 12053.6596173663180000
46 2.7639073491749606 176145 19734.1332049145020000
47 3.1954809219697218 12119 1145.4600422068472000
48 3.1495688397575132 5373 588.5373085406644000
49 2.8098194313871690 112561 11445.5275729363150000
50 2.8281842642720525 35902 2381.5616203919103000
51 2.9108260122540277 51088 5788.1984121075400000
52 2.6169886860958926 240622 28427.9752642857570000
53 3.5260479138976240 93 1.6721838567732086
54 2.6812656011929845 141676 14427.6694565878500000
55 3.0944743411028623 11267 1039.4218588264625000
56 2.9291908451389110 75318 6425.4633414197590000
57 3.0393798424482124 67813 9047.6738327151780000
58 2.9291908451389110 129141 15052.8397199807750000
59 3.1403864233150713 32992 4723.9228945984080000
60 3.8107028236133170 498 64.9272015093407500
61 3.4250413330307645 16205 2359.8617804437768000
62 2.8740963464842610 88623 10499.0906971582300000
63 3.4066765001458810 13949 1802.3444303204305000
64 3.1954809219697218 36838 3918.2499473794624000
65 3.4434061659156483 36432 4458.2137717609590000
66 3.1128391739877457 22306 3127.1634047427100000
67 3.4158589165883230 29011 3307.5059150184607000
68 3.3423995850487893 8928 793.1507383607924000
69 3.0393798424482124 121729 17105.2392251628300000
70 3.0026501766784452 66961 7416.5593518184540000
71 2.9567380944662367 24260 3162.4312774607640000
72 2.8924611793691444 122779 16711.6382920934120000
73 2.9842853437935620 43397 5585.0055038245190000
74 2.8190018478296106 94527 11647.1713079935270000
75 3.3607644179336726 19749 2342.4652400205640000
76 2.6169886860958926 359119 49795.7038825012000000
77 3.3148523357214636 3960 366.9703584056129000
78 3.2689402535092550 27857 3541.2665980647970000
79 3.2322105877394884 13149 1321.0377653936496000
80 2.9016435958115863 78613 8719.7747104422610000
81 2.6904480176354264 110056 12003.1888737293720000
82 2.9200084286964696 55568 6324.2590535077130000
83 3.4250413330307645 2702 223.1529739169040200
84 2.9475556780237953 24084 1837.5102528872321000
85 3.3148523357214636 16329 1347.3963513779015000
86 3.0210150095633286 15643 1542.8996104824034000
87 3.1403864233150713 3825 371.0132813122752000
88 3.3699468343761145 7785 880.2327636048245000
89 3.5260479138976240 3128 346.0278931971481600
90 3.2138457548546050 56130 7038.4164458886350000
91 3.1679336726423966 69300 9175.2772457896600000
92 3.3607644179336726 37170 5418.7458585356760000
93 3.4158589165883230 43875 5184.0206445413940000
94 2.9108260122540277 88176 11029.1003296917480000
95 3.5168654974551816 1974 165.1394412012559500
96 3.5168654974551816 6465 698.7422118356837000
97 3.3883116672609980 249 23.5214365227740420
98 3.7280610756313420 9136 1457.3884279203170000
99 3.3240347521639060 3004 270.8139296170706000
100 3.7096962427464586 394 35.0953170403620700
101 3.0301974260057705 26869 3648.7497714181372000
102 3.8290676564982010 530 103.8848576691314300
103 3.3791292508185560 3482 463.9173455777637400
104 2.8373666807144940 33064 3156.1466282318360000
105 2.5159821052290336 476868 57204.4989840122300000
106 2.8924611793691444 171186 20444.9791694614070000
107 3.0210150095633286 40351 4897.6099310640880000
108 3.4617709988005316 2317 183.5739152795029600
109 3.8566149058255257 0 0.0000000000000000
110 3.3607644179336726 3690 294.8030363599699500
111 4.0218984017894770 0 0.0000000000000000
112 3.1312040068726290 39176 4392.4584547528990000
113 3.2046633384121630 19749 2590.3542889119076000
114 3.7096962427464586 935 66.0194273238089000
115 3.2964875028365803 25518 3742.3885530424977000
116 2.8465490971569360 149899 17501.7629367841600000
117 3.0669270917755370 66254 10410.8786922622750000
118 3.7188786591889000 22389 2232.4592230513945000
119 3.3607644179336726 5166 479.4404199482614000
120 2.9659205109086786 80702 9209.6130537742140000
121 3.5811424125522744 5436 508.5117923348504000
122 3.0852919246604210 32285 4202.6132819245830000
123 3.6913314098615753 0 0.0000000000000000
124 3.0485622588906540 102313 15944.0833702505600000
125 3.0852919246604210 23283 3044.0642050628126000
126 3.7280610756313420 6018 613.8939791051581000
127 3.3515820014912310 12130 1189.4303889938290000
128 2.7914545985022854 111470 10794.6637114408770000
129 3.3699468343761145 1403 121.6583175682134300
130 3.4066765001458810 6922 481.0711921317561000
131 2.9659205109086786 68219 10401.8527572047570000
132 3.1954809219697218 29364 4739.3417004575460000
133 3.0485622588906540 21734 2181.4019998118300000
134 2.6169886860958926 250164 32785.9050831807300000
135 2.6078062696534510 306055 45015.6302597027400000
136 3.3240347521639060 65630 10994.5790290007190000
137 2.6629007683081010 203960 22199.8970532266180000
138 3.4525885823580897 301 17.0011873732774200
139 3.8015204071708757 0 0.0000000000000000
140 2.7822721820598440 128236 16309.7195398763630000
141 3.4617709988005316 1299 112.1193852126108700
142 2.8832787629267025 53479 6512.1896484533100000
143 2.9475556780237953 71867 7890.4826594081910000
144 3.7005138263040163 6600 864.6441820527203000
145 3.0301974260057705 47814 4662.2372133493480000
146 3.0118325931208870 72491 7710.2403591598790000
147 2.9751029273511200 38833 4407.8922748959920000
148 3.0577446753330957 15674 1359.8929944743045000
149 3.2873050863941390 7951 545.7392543527687000
150 2.9016435958115863 41972 4394.4605500081320000
151 3.6454193276493663 498 30.7908163233497980
152 3.2046633384121630 42846 4434.9761954850990000
153 3.2964875028365803 17753 2275.4854900427786000
154 3.5168654974551816 914 91.4000336488452800
155 2.8373666807144940 46307 5105.2838597224830000
156 3.3332171686063480 2879 274.2883468333598000
157 2.9659205109086786 16412 1840.1849230745010000
158 3.3791292508185560 41557 5935.7559956310610000
159 3.5995072454371577 540 40.6470074890626000
160 3.7372434920737840 11142 2488.8429436683978000
161 3.3240347521639060 6756 615.0814119271405000
162 3.3515820014912310 6839 566.4121426460003000
163 3.3883116672609980 11839 1593.6762312216438000
164 3.5535951632249490 2796 253.2704897240990600
165 3.4434061659156483 7078 750.9835759440390000
166 3.5260479138976240 4667 480.6078930523746000
167 3.3791292508185560 3606 309.1917746055849500
168 3.2413930041819303 17556 1876.5955090962798000
169 3.6729665769766915 696 25.8520346263479230
170 3.6362369112069244 1600 119.9504773876211800
171 3.7464259085162253 1476 221.4461055326532000
172 3.7188786591889000 1091 87.3907546434132500
173 4.0586280675592440 0 0.0000000000000000
174 3.6821489934191330 301 11.2103679299329550
175 4.0953577333290110 0 0.0000000000000000
176 3.1403864233150713 35071 3583.0714202959884000
177 3.7096962427464586 249 15.4693552340601120
178 3.6729665769766915 4448 885.4265005189412000
179 3.6270544947644830 1081 104.3057708949504300
180 3.7280610756313420 187 6.4366070802068290
181 3.3056699192790220 12691 1289.3462462902662000
182 2.9108260122540277 101231 11621.5266833190400000
183 2.8190018478296106 177932 23223.4536660003720000
184 3.2138457548546050 10280 881.1825239841293000
185 2.8557315135993777 120253 12801.4377732160230000
186 3.0301974260057705 36713 5509.2538432727470000
187 3.2413930041819303 6143 680.3148835126261000
188 3.2413930041819303 13731 1867.3653175243621000
189 3.1220215904301876 52388 5718.2089977811690000
190 3.3148523357214636 1746 111.1158597973322900
191 3.1220215904301876 27243 2527.6693093667470000
192 3.2964875028365803 30674 3614.2555529012543000
193 3.1954809219697218 20581 2003.6366376732410000
194 2.9475556780237953 39260 3654.4413822012870000
195 3.4525885823580897 22847 3533.3988623691120000
196 2.6996304340778683 257700 30942.5817731747500000
197 3.2413930041819303 105951 13385.1950495790170000
198 3.1036567575453042 53989 5173.7522726943510000
199 3.3791292508185560 25154 3131.3561948361350000
200 3.0118325931208870 52741 6640.2589881715410000
201 2.9567380944662367 46931 4371.3220743935150000
202 3.1403864233150713 9957 818.6392698868708000
203 2.9659205109086786 111075 15628.1303455975360000
204 2.7730897656174020 132758 14631.7228399402770000
205 3.1312040068726290 43989 3456.1249812780134000
206 2.9383732615813534 60537 4953.0025482784570000
207 3.1403864233150713 11776 861.3267587414991000
208 3.4342237494732064 3856 270.2385364490190000
209 3.4342237494732064 1663 148.6712541732212300
210 2.8649139300418190 79673 8000.6624671681690000
211 3.2322105877394884 23054 2847.0524145480200000
212 3.2413930041819303 41744 5415.9910840087870000
213 3.0393798424482124 65173 7940.0497687441090000
214 2.8098194313871690 60579 5388.1900145932350000
215 3.3332171686063480 12265 956.8603518258006000
216 3.2505754206243718 14999 1085.0414089265555000
217 3.0761095082179790 24291 2423.7190050141180000
218 3.0301974260057705 38459 3807.3025938764650000
219 3.2413930041819303 57471 7195.2822553415635000
220 3.3515820014912310 9469 1163.0276677079200000
221 3.5444127467825073 4386 346.6997389990612500
222 3.5719599961098325 29291 2439.3468919723660000
223 3.5076830810127406 85463 13159.6548097725500000
224 3.5352303303400660 5519 749.0513815823228000
225 4.2147291470807540 176 16.6763072468377870
226 3.9025269880377347 145 20.3129090977418870
227 2.7730897656174020 102645 16500.7208968844100000
228 3.1220215904301876 9905 840.0862912668538000
229 3.4617709988005316 1600 119.9399989355447900
230 3.0210150095633286 68281 8283.4495731708360000
231 3.0852919246604210 11527 1065.0619640550283000
232 3.8198852400557590 0 0.0000000000000000
233 2.5618941874412426 389668 51381.2449315808300000
234 3.2781226699516970 6091 629.2565293313595000
235 3.0577446753330957 55963 7646.9873103602180000
236 3.3240347521639060 322 21.6262267090022900
237 2.7730897656174020 130773 18095.6318858942600000
238 3.0118325931208870 68562 8456.3268260997960000
239 2.9108260122540277 61067 6920.1579508158080000
240 2.9934677602360040 26557 3504.0186999819257000
241 2.7639073491749606 108736 11266.1964268985010000
242 3.3974940837034397 7910 1264.9199822529658000
243 2.7914545985022854 168702 22152.0262499352070000
244 3.2138457548546050 9874 1781.4848510450845000
245 3.0852919246604210 3752 212.6395180966335400
246 3.0393798424482124 7858 748.0155587480044000
247 3.4617709988005316 0 0.0000000000000000
248 3.0944743411028623 24406 2927.5777536211070000
249 3.7188786591889000 311 31.6939196079864800
250 3.1036567575453042 8440 865.6795152201782000
251 3.0577446753330957 17618 1746.1293764659100000
252 3.3791292508185560 9448 1250.8570407241750000
253 3.7831555742859924 0 0.0000000000000000
254 2.9200084286964696 26079 3007.7298733382054000
255 2.8924611793691444 74383 9511.3350726648280000
256 3.2964875028365803 30289 4007.5606202216586000
257 3.1862985055272800 18221 2192.9073511990600000
258 3.5260479138976240 1153 104.0840833222294200
259 3.0026501766784452 22608 2460.6136961989932000
260 3.1771160890848380 21475 2776.0388725711040000
261 3.7831555742859924 0 0.0000000000000000
262 3.2413930041819303 904 89.8133358098819000
263 3.0577446753330957 40257 4449.7142757010230000
264 3.3515820014912310 6101 666.9487946120358000
265 3.2046633384121630 15352 2375.5522354565805000
266 3.3056699192790220 3669 343.4887557288492400
267 2.9751029273511200 46130 5859.1890592215560000
268 2.9567380944662367 81482 8575.3538291570930000
269 2.8190018478296106 113798 14761.9290742012440000
270 2.9659205109086786 46899 7770.8778976534590000
271 2.9108260122540277 58167 6565.0952496891170000
272 3.3515820014912310 789 92.3780989112749600
273 3.3056699192790220 9167 1409.2886884987500000
274 2.9934677602360040 56494 5367.6861273642920000
275 3.0485622588906540 15269 1739.2486776451926000
276 2.9659205109086786 24645 3110.6045420744663000
277 3.3056699192790220 14271 2031.7368648968966000
278 3.2413930041819303 14292 1959.6740607388690000
279 3.1954809219697218 9396 1014.8234205095785000
280 3.1771160890848380 17400 2084.6665749987420000
281 3.3974940837034397 1694 321.8170372677068400
282 3.0301974260057705 35486 3592.8091259139520000
283 3.3515820014912310 1174 104.9446521037035300
284 2.9016435958115863 49862 5952.1270554406380000
285 3.4709534152429730 16464 2233.3008942153533000
286 3.4525885823580897 5914 563.3619019116447000
287 3.0393798424482124 79912 12288.2596543395280000
288 3.7280610756313420 93 4.5993471203933080
289 3.1954809219697218 27171 2718.5184764001456000
290 3.3332171686063480 56494 8044.1045035719930000
291 3.1495688397575132 19572 2275.8201568734060000
292 3.7096962427464586 0 0.0000000000000000
293 3.2138457548546050 7172 524.6609943645480000
294 3.9668039031348266 0 0.0000000000000000
295 3.7188786591889000 686 67.7969770088089100
296 3.4342237494732064 15934 2083.5852077762190000
297 3.4158589165883230 15986 2455.4083006098795000
298 3.3607644179336726 9438 1311.0821957887210000
