


# Centrality indices at time 7500
# Label Closeness Stress Betweenness
1 2.8396103480805204 141066 17364.8704224225600000
2 2.9890635242952848 49165 6171.4900563433530000
3 2.7309171290152374 150663 15437.6059765323750000
4 3.0434101338279267 47242 4505.1601346795710000
5 3.1747477735318100 14175 1708.4229769189594000
6 2.9845346401675648 59715 6889.7023874222570000
7 2.9664191036566840 104651 13093.1397473009670000
8 3.3966630957900965 14616 2069.8520819295095000
9 2.9754768719121243 47078 4488.4983413620375000
10 3.0343523655724860 135754 15556.7128734002840000
11 2.9709479877844043 45145 4976.6068675082230000
12 3.1928633100426906 35353 3803.6311772894940000
13 2.8305525798250810 130079 17418.4181231175030000
14 3.0796412068496877 158625 20570.5945367344720000
15 3.0071790608061653 44576 4533.9408452620890000
16 2.8577258845914010 241595 26018.4979218155970000
17 3.5687606926434614 5946 608.5605965554561000
18 3.0298234814447660 64129 8168.8382992008340000
19 2.9347169147626433 84693 8911.6423307643560000
20 3.0207657131893257 27755 2741.9828620728817000
21 2.7716770861647190 209220 24003.8377867469640000
22 3.1475744687654890 12601 1029.5454266872716000
23 2.6358105623331150 366174 43371.6914041481360000
24 2.9618902195289640 165346 19512.4777166709100000
25 2.9800057560398443 77382 10525.6463223744600000
26 3.6366939545592630 0 0.0000000000000000
27 3.0977567433605677 38911 4258.5157709201800000
28 3.1249300481268887 19942 2433.0190986191550000
29 3.2426810354476120 26930 4041.0846903426660000
30 3.1385167005100490 114643 13441.3376570714320000
31 2.9301880306349233 42402 4245.4496534845060000
32 3.6819827958364644 1373 204.6486069751583700
33 3.4328941688118575 1630 122.5305186877771200
34 3.1294589322546087 52656 5724.8870379612390000
35 3.9899469165214336 0 0.0000000000000000
36 3.9899469165214336 0 0.0000000000000000
37 3.9899469165214336 0 0.0000000000000000
38 2.9754768719121243 96638 12636.5084610026770000
39 2.6992149401211964 96335 9401.9346494634810000
40 2.8894280734854420 74926 6840.0551702540630000
41 2.6810994036103164 322961 40293.4518612361400000
42 2.6041083734390740 348153 37043.4764298247540000
43 3.1928633100426906 5521 409.2704792307266000
44 3.0162368290616057 37281 4200.5225334418210000
45 2.7852637385478793 144711 17417.7741613955730000
46 2.7988503909310394 160670 17288.4433835215680000
47 3.2834409925970930 7013 677.0455746117701000
48 3.1339878163823287 8341 765.5115537835737000
49 2.9166013782517630 117288 11856.3195250311060000
50 2.8169659274419203 53994 4294.1207478355710000
51 2.9483035671458038 90957 11601.6113737195960000
52 2.6901571718657560 232213 28770.7555245398800000
53 3.4691252418336185 738 36.2579387165888250
54 2.7263882448875174 131556 14048.6709030916480000
55 3.1022856274882877 15636 1458.6694606688222000
56 2.9709479877844043 80263 6813.5404794849520000
57 3.0524679020833667 92116 12943.5247779847160000
58 2.8894280734854420 184981 24906.5557581044300000
59 3.1385167005100490 64334 9252.3639007977130000
60 3.7770893625185873 630 96.2220071546019100
61 3.5687606926434614 13637 1635.6376821088643000
62 2.9120724941240430 78623 8712.9839077208780000
63 3.4736541259613390 8033 850.7873280826872000
64 3.2019210782981310 17610 1438.7233026220727000
65 3.4419519370672980 37096 4792.0894446264470000
66 3.1385167005100490 8484 1073.3942302761654000
67 3.4057208640455365 34107 4340.3855444324160000
68 3.3287298338742946 9909 806.0734189002844000
69 2.9166013782517630 112161 17506.5285592753200000
70 3.0252945973170458 81534 8767.7701508786430000
71 3.1792766576595300 32395 3990.7804541661326000
72 2.8486681163359610 183438 28356.4741766813060000
73 3.0434101338279267 72773 10420.7008000368440000
74 2.8894280734854420 100032 12156.9529815384920000
75 3.3649609068960555 21644 2717.7950219699820000
76 2.6992149401211964 316240 37316.8108997133200000
77 3.3332587180020146 6936 638.5144795325812000
78 3.2789121084693730 24469 3090.1818017931027000
79 3.2924987608525336 13970 1494.8226824373990000
80 2.8939569576131623 154405 19871.8088251888500000
81 2.8169659274419203 111782 11998.8557538725090000
82 2.9664191036566840 100437 13373.0244311409930000
83 3.4193075164286970 2850 289.6564051370216400
84 3.0751123227219677 21701 1801.9572214045775000
85 3.2336232671921716 43289 4450.1486261863340000
86 3.1068145116160080 33928 3896.7859702565106000
87 3.2245654989367310 4173 414.5490747297757000
88 3.4102497481732570 16123 1944.7112064052797000
89 3.4645963577058985 5285 640.1473054450160000
90 3.1883344259149706 86430 10830.4236475770960000
91 3.2517388037030520 49329 6396.4125186675190000
92 3.3740186751514956 28919 4339.9727448466490000
93 3.4057208640455365 67913 7305.6557573855340000
94 2.9392457988903637 92854 11160.4418509793160000
95 3.5325296196217004 1543 118.4295445928651300
96 3.5325296196217004 6449 649.9420341316269000
97 3.5234718513662600 225 14.0791204367912660
98 3.7046272164750653 10038 1621.4844772372300000
99 3.4147786323009770 2671 266.6509593795014400
100 3.7136849847305053 1963 180.8809308087703300
101 3.1566322370209297 68405 9919.1497697128670000
102 3.7816182466463073 1799 391.6001413042014300
103 3.4147786323009770 3650 503.0211983969698500
104 2.9437746830180838 36768 3367.3845242654000000
105 2.6765705194825960 423311 41244.6512010466000000
106 2.9709479877844043 179741 22456.2515211461030000
107 3.1022856274882877 36281 3760.4845025619920000
108 3.4872407783444994 1835 151.7335722202893200
109 3.8676670450729900 0 0.0000000000000000
110 3.3876053275346560 5290 399.9551594938535600
111 4.0352357577986350 0 0.0000000000000000
112 3.0569967862110867 70092 8535.9349475184800000
113 3.2109788465535710 13073 1250.3937345352085000
114 3.6366939545592630 2619 197.5093887774822300
115 3.3242009497465745 33323 4579.8570726752070000
116 2.9528324512735242 136503 13684.2204721913330000
117 3.0977567433605677 30437 3536.6615149190156000
118 3.7046272164750653 52994 5034.1758331581390000
119 3.4011919799178165 6321 458.6340937141825000
120 3.0026501766784452 135370 15311.4151686555450000
121 3.6049917656652224 8356 675.0127840139809000
122 3.1294589322546087 27304 2967.5491302822275000
